host_time_s,t_ms,ax1,ay1,az1,gx1,gy1,gz1,yaw1,pitch1,roll1,ax2,ay2,az2,gx2,gy2,gz2,yaw2,pitch2,roll2,emg1,emg2
1771525464.250360,340051,0.24,-0.04,0.00,-113.06,-80.12,64.62,-0.06,-0.88,0.00,-0.05,0.01,0.07,108.19,75.87,30.94,0.31,-0.13,-0.25,8,9
1771525464.251591,340241,0.26,-0.01,-0.05,-113.00,-80.12,64.44,-1.06,0.62,0.19,-0.06,-0.02,0.10,108.19,75.87,30.94,-0.50,-0.06,-0.25,8,8
1771525464.252260,340432,0.24,0.00,-0.07,-113.12,-80.12,64.37,-0.94,0.56,0.19,-0.02,-0.01,0.10,108.31,75.81,30.94,0.13,0.37,-0.44,7,7
1771525464.252893,340622,0.23,-0.02,-0.05,-113.00,-80.12,64.37,-1.25,0.00,-0.06,-0.04,0.00,0.12,108.44,75.81,30.94,0.69,0.37,-0.19,6,7
1771525464.253489,340813,0.27,-0.01,-0.06,-113.00,-80.19,64.37,0.69,-0.81,-0.06,-0.04,0.00,0.15,108.44,75.81,30.94,-0.19,0.19,0.25,7,6
1771525464.254095,341002,0.24,-0.07,-0.03,-113.06,-80.25,64.50,0.13,-0.13,0.44,-0.03,-0.02,0.14,108.44,75.81,30.94,-0.19,-0.13,-0.19,7,7
1771525464.254700,341194,0.28,-0.01,-0.07,-113.31,-80.19,64.37,-0.19,0.44,0.00,-0.06,0.03,0.09,108.44,75.81,30.94,-0.06,-0.13,-0.06,8,8
1771525464.255921,341385,0.26,0.00,-0.10,-113.31,-80.19,64.31,-0.62,0.25,0.19,-0.03,0.04,0.14,108.62,75.81,30.94,0.13,0.00,-0.06,8,8
1771525464.256610,341575,0.26,0.02,-0.08,-113.12,-80.19,64.31,-0.81,-0.31,0.19,-0.05,0.00,0.13,108.81,75.81,30.87,0.69,0.25,0.25,9,8
1771525464.257251,341766,0.27,0.00,-0.06,-113.25,-80.19,64.31,0.62,0.19,0.44,-0.05,-0.01,0.15,108.94,75.81,30.87,-0.25,-0.13,0.13,9,9
1771525464.317710,341955,0.47,-0.14,-0.16,-116.56,-80.25,64.62,-1.25,-0.44,-0.81,-0.06,0.00,0.15,109.06,75.75,30.87,-0.13,0.31,0.13,10,10
1771525464.508894,342147,0.24,0.00,-0.02,-111.62,-80.37,64.25,1.44,-2.31,0.44,-0.03,-0.04,0.16,109.06,75.75,30.87,-0.31,0.50,0.00,9,9
1771525464.700183,342338,0.21,0.00,-0.05,-110.94,-80.44,64.37,0.25,-0.44,-0.62,-0.10,-0.02,0.13,109.19,75.75,30.87,0.25,0.50,-0.37,10,10
1771525464.891174,342529,0.23,0.00,-0.07,-111.75,-80.37,64.31,-0.25,1.00,0.13,-0.05,0.00,0.13,109.00,75.81,30.94,-0.13,-0.19,-0.25,9,9
1771525465.081723,342719,0.25,0.01,-0.09,-112.87,-80.31,64.25,-0.94,0.50,-0.37,-0.04,0.00,0.17,109.00,75.81,30.94,-0.19,0.56,-0.25,10,10
1771525465.271802,342909,0.24,-0.02,-0.12,-113.37,-80.31,64.19,-0.94,1.12,0.25,-0.02,0.03,0.17,109.00,75.81,30.94,0.06,-0.25,-0.25,10,9
1771525465.463162,343101,0.37,-0.04,-0.12,-116.69,-80.19,64.31,1.94,4.56,-1.75,-0.04,0.01,0.16,109.06,75.81,30.94,-0.13,-0.19,-0.13,9,9
1771525465.654131,343292,0.23,-0.03,-0.04,-116.06,-80.31,64.56,0.13,-1.94,0.50,-0.05,0.01,0.12,109.31,75.81,30.94,-0.44,-0.06,-0.06,10,9
1771525465.844519,343482,0.28,0.03,-0.09,-116.62,-80.31,64.56,0.13,1.31,-1.44,-0.04,0.01,0.17,109.31,75.81,30.94,-0.37,0.00,0.06,9,9
1771525466.035434,343673,0.29,-0.04,-0.10,-117.50,-80.37,64.75,-0.13,0.00,-0.13,-0.03,0.03,0.18,109.31,75.81,30.94,0.31,0.25,-0.37,9,9
1771525466.225080,343863,0.26,0.05,-0.08,-117.12,-80.31,64.50,-1.12,0.25,0.56,-0.04,0.00,0.16,109.31,75.81,30.94,-0.19,-0.56,-0.25,9,9
1771525466.416527,344054,0.29,0.00,-0.15,-117.19,-80.31,64.44,-0.31,-0.06,0.19,-0.04,0.01,0.19,109.31,75.81,30.94,0.00,0.56,-0.25,9,9
1771525466.607059,344245,0.27,0.00,-0.08,-116.62,-80.31,64.44,0.06,-1.00,0.50,-0.01,0.00,0.16,109.69,75.75,30.87,-0.25,-0.13,0.25,9,8
1771525466.797982,344436,0.25,0.05,-0.11,-116.56,-80.31,64.44,0.06,0.50,-0.75,-0.04,-0.01,0.10,109.94,75.69,30.87,-0.19,-1.12,0.44,9,9
1771525466.988571,344626,0.29,0.01,-0.12,-117.00,-80.37,64.56,0.19,-0.50,-0.62,-0.04,0.00,0.17,110.00,75.69,30.81,0.25,-0.19,0.00,9,8
1771525467.178658,344816,0.28,0.05,-0.12,-116.87,-80.37,64.56,-0.44,-0.37,0.31,-0.03,-0.01,0.19,110.00,75.69,30.81,0.00,-0.25,-0.06,8,8
1771525467.370130,345008,0.25,0.04,-0.13,-116.25,-80.44,64.56,-0.56,-0.62,0.13,-0.02,-0.05,0.18,110.00,75.69,30.87,-0.88,-1.31,0.19,9,9
1771525467.560925,345199,0.30,0.00,-0.13,-116.06,-80.44,64.56,-0.50,-0.56,-0.13,-0.02,0.01,0.14,110.06,75.75,30.87,-0.50,1.25,-0.62,8,9
1771525467.751386,345389,0.28,0.03,-0.10,-116.00,-80.44,64.44,0.50,0.69,-0.31,-0.06,-0.01,0.19,109.94,75.75,30.94,-0.19,0.44,-0.25,9,9
1771525467.942031,345580,0.23,0.02,-0.11,-116.37,-80.44,64.56,0.44,-0.44,0.25,-0.03,0.00,0.20,109.94,75.75,30.94,0.06,0.06,-0.31,8,9
1771525468.132233,345770,0.31,0.07,-0.12,-116.25,-80.44,64.44,-0.25,0.00,0.44,-0.03,0.01,0.20,109.94,75.75,30.94,-0.06,-0.25,-0.25,8,8
1771525468.323663,345961,0.26,0.11,-0.13,-116.31,-80.44,64.44,-0.50,0.50,0.19,-0.06,0.03,0.20,110.06,75.75,30.94,-0.37,0.13,-0.44,8,9
1771525468.514110,346152,0.27,0.09,-0.11,-116.37,-80.37,64.37,-0.37,0.44,0.31,-0.04,0.01,0.19,110.19,75.75,30.94,0.25,0.50,-0.19,9,10
1771525468.704716,346343,0.30,0.03,-0.08,-116.75,-80.31,64.31,0.56,-0.25,0.25,-0.05,0.00,0.20,110.25,75.75,30.87,0.00,0.19,0.06,9,9
1771525468.895498,346533,0.28,-0.04,-0.06,-116.87,-80.25,64.37,0.00,0.37,0.44,-0.03,0.00,0.20,110.25,75.75,30.87,0.06,-0.31,-0.25,9,10
1771525469.085565,346723,0.29,0.03,-0.12,-117.06,-80.19,64.19,0.44,0.37,0.13,-0.03,0.04,0.19,110.37,75.75,30.87,-0.62,-0.50,-0.19,10,10
1771525469.277047,346915,0.32,0.13,-0.09,-117.31,-80.12,64.12,0.06,-0.56,0.13,-0.09,0.04,0.15,110.62,75.69,30.87,0.50,-2.00,0.25,9,9
1771525469.467528,347105,0.20,0.11,-0.04,-116.75,-80.12,64.12,0.06,-0.25,0.37,-0.05,0.00,0.23,110.69,75.69,30.87,0.19,-0.81,0.25,9,9
1771525469.658517,347296,0.27,0.03,-0.08,-117.19,-80.12,64.12,0.62,-0.13,-0.19,-0.02,-0.01,0.20,110.75,75.69,30.94,-0.13,-0.31,0.13,9,9
1771525469.849001,347487,0.25,0.02,-0.05,-117.12,-80.12,64.19,-0.88,-0.06,0.50,-0.01,0.00,0.22,110.75,75.69,30.94,0.19,0.19,0.06,8,8
1771525470.039033,347677,0.26,0.06,-0.02,-117.06,-80.12,64.12,0.75,-0.50,0.06,-0.03,0.00,0.23,110.75,75.69,30.94,-0.13,0.56,0.00,8,8
1771525470.230576,347868,0.29,-0.01,-0.08,-117.12,-80.19,64.25,0.56,-0.69,-0.37,-0.08,0.00,0.23,111.00,75.69,30.87,0.19,-0.13,0.13,8,8
1771525470.421067,348059,0.28,0.06,-0.07,-116.69,-80.19,64.12,0.56,-0.19,0.13,-0.04,0.00,0.20,110.87,75.69,30.87,0.00,0.25,-0.37,8,8
1771525470.611907,348250,0.24,0.03,-0.05,-116.75,-80.19,64.19,0.06,0.37,-0.56,-0.04,0.01,0.20,110.81,75.69,30.87,-0.06,0.37,-0.31,9,9
1771525470.801298,348439,0.29,0.03,-0.07,-117.12,-80.19,64.19,-1.44,1.06,0.37,-0.04,0.03,0.21,110.81,75.69,30.87,0.37,-0.06,-0.19,8,8
1771525470.991156,348629,0.28,0.06,-0.07,-117.50,-80.19,64.06,0.06,-0.19,0.13,-0.02,0.09,0.22,110.81,75.69,30.87,-0.06,-0.31,-0.13,8,8
1771525471.183052,348821,0.29,0.02,-0.04,-117.19,-80.19,64.06,0.25,-0.81,0.37,-0.03,0.03,0.19,110.44,75.75,30.87,-0.37,0.44,-0.13,9,9
1771525471.374541,349012,0.31,0.06,-0.11,-117.19,-80.19,64.06,-0.19,0.94,-0.44,-0.03,0.02,0.19,109.87,75.81,30.87,-0.25,-0.69,0.13,9,9
1771525471.565503,349203,0.27,0.01,-0.09,-117.37,-80.25,64.12,-0.44,-0.13,-0.56,-0.02,0.03,0.13,109.50,75.81,30.87,0.25,-0.06,-0.31,9,8
1771525471.756119,349394,0.29,0.06,-0.10,-117.31,-80.19,64.06,-0.75,0.13,0.19,-0.05,0.02,0.18,109.19,75.87,30.94,0.06,-0.19,-0.06,9,8
1771525471.946142,349584,0.33,0.07,-0.09,-117.37,-80.25,64.06,0.62,-0.56,-0.81,-0.03,0.02,0.14,108.75,75.94,30.94,0.19,0.06,0.00,9,9
1771525472.137662,349776,0.24,0.02,-0.06,-117.19,-80.25,64.06,-1.06,-0.25,-0.37,-0.06,0.00,0.12,108.94,75.94,30.94,0.06,-0.50,0.13,9,9
1771525472.328292,349966,0.27,0.06,-0.10,-117.37,-80.25,64.00,-0.50,0.44,0.44,-0.04,-0.01,0.18,109.06,75.87,30.94,-0.69,-0.06,-0.06,9,9
1771525472.518949,350157,0.30,0.04,-0.11,-117.44,-80.19,64.00,0.19,-0.50,-0.88,-0.04,0.04,0.06,109.25,75.87,31.00,0.06,-0.13,0.00,9,9
1771525472.709557,350348,0.27,0.07,-0.12,-117.31,-80.25,64.12,-0.69,0.25,0.06,-0.03,0.01,0.16,109.25,75.87,31.00,0.13,-0.13,0.06,9,9
1771525472.899784,350538,0.29,0.01,-0.08,-117.62,-80.19,64.06,0.25,-0.50,-0.31,-0.04,0.00,0.14,109.25,75.87,31.00,-0.06,-0.25,0.25,10,9
1771525473.091402,350729,0.24,-0.03,-0.07,-117.69,-80.12,64.00,0.88,-0.69,-0.37,-0.07,0.00,0.14,109.50,75.87,30.94,0.13,-0.19,0.31,9,9
1771525473.281887,350920,0.29,-0.02,-0.09,-117.87,-80.06,64.00,-0.19,0.69,-1.00,-0.06,-0.02,0.12,110.00,75.81,30.69,1.37,-3.12,0.44,9,8
1771525473.472615,351110,0.25,-0.01,-0.06,-118.50,-80.12,64.00,-1.44,1.00,-0.19,-0.03,0.01,0.11,111.06,75.69,30.56,0.19,-1.06,-0.13,8,8
1771525473.661264,351299,0.28,0.07,-0.06,-118.37,-80.00,63.81,-0.37,-1.31,-0.06,-0.06,-0.03,0.09,111.06,75.75,30.62,-1.31,2.00,-1.00,8,8
1771525473.850384,351488,0.18,-0.05,0.01,-117.62,-80.00,63.94,-0.62,0.44,0.88,-0.06,-0.03,0.16,110.06,76.00,31.12,-1.25,0.56,-0.19,9,9
1771525474.041971,351680,0.30,0.00,-0.09,-118.56,-79.81,63.63,0.62,-0.13,-0.69,-0.03,0.00,0.15,110.06,76.00,31.19,-0.25,0.81,-0.13,8,8
1771525474.233163,351871,0.26,0.03,-0.06,-118.81,-79.87,63.69,0.37,0.00,-1.00,-0.06,-0.01,0.12,110.00,76.00,31.25,-0.25,-0.19,0.00,7,7
1771525474.425011,352063,0.26,-0.02,-0.03,-119.87,-79.87,63.88,0.44,1.31,-0.88,-0.04,-0.01,0.14,110.00,76.00,31.25,0.25,0.62,-0.50,7,7
1771525474.615989,352254,0.31,0.00,-0.03,-121.19,-79.75,63.75,-0.94,1.25,-0.75,-0.07,-0.01,0.12,109.94,76.00,31.19,0.69,-1.06,0.06,8,7
1771525474.804332,352442,0.13,0.01,-0.03,-120.44,-79.81,63.50,-2.06,0.31,-1.00,0.00,-0.02,0.20,109.81,76.06,31.19,-0.44,-1.37,0.37,7,7
1771525474.996357,352634,0.30,-0.07,-0.13,-121.50,-79.81,63.31,-1.25,-1.87,-0.13,0.00,0.02,0.19,110.12,76.00,31.19,-0.56,0.31,-0.25,8,7
1771525475.187496,352825,0.32,-0.01,-0.08,-118.00,-80.19,63.00,-1.12,-5.37,-0.75,-0.05,0.00,0.16,110.00,76.00,31.19,0.00,0.50,0.50,8,8
1771525475.379265,353017,0.24,-0.04,0.00,-114.87,-80.50,63.19,1.44,-0.44,-0.94,-0.04,0.01,0.15,110.19,75.94,31.06,-0.06,0.00,0.19,8,8
1771525475.570219,353208,0.25,-0.02,-0.02,-115.56,-80.50,63.25,-0.31,0.88,-0.06,-0.04,-0.04,0.17,110.25,75.94,31.06,0.13,-0.13,0.00,8,7
1771525475.760191,353398,0.27,-0.09,-0.06,-116.12,-80.44,63.19,-0.25,0.50,0.13,-0.04,0.00,0.14,110.37,75.94,31.06,0.62,-1.31,-0.06,8,7
1771525475.951795,353590,0.25,0.00,-0.03,-115.56,-80.37,63.06,-1.50,-0.69,0.94,-0.03,0.00,0.18,110.50,75.94,31.06,-0.06,0.25,-0.37,9,8
1771525476.142155,353780,0.26,0.00,-0.03,-115.25,-80.31,62.88,0.25,-0.81,0.50,-0.04,-0.02,0.17,110.37,75.94,31.06,-0.31,0.06,0.06,10,10
1771525476.332927,353971,0.25,-0.10,-0.02,-115.37,-80.37,63.00,0.62,-0.06,0.44,-0.04,0.01,0.17,110.37,75.94,31.06,0.00,0.25,-0.25,11,9
1771525476.523556,354162,0.30,0.03,-0.06,-115.50,-80.37,62.88,0.37,0.00,-0.06,-0.05,0.00,0.20,110.37,75.94,31.06,0.06,-0.37,-0.25,10,10
1771525476.714078,354352,0.27,0.01,-0.02,-115.56,-80.37,62.88,0.06,-0.44,-0.44,-0.04,0.00,0.17,110.56,75.87,31.06,0.06,0.56,-0.25,10,9
1771525476.905344,354543,0.27,0.02,-0.06,-115.56,-80.31,62.88,-0.69,-0.13,0.00,-0.08,-0.02,0.21,110.56,75.87,31.06,-0.19,0.19,0.13,9,9
1771525477.095923,354734,0.26,-0.01,-0.08,-115.69,-80.37,62.94,0.06,0.56,-0.50,-0.05,-0.01,0.19,110.69,75.87,31.06,-0.06,-0.37,-0.06,8,8
1771525477.286468,354924,0.28,-0.02,-0.07,-115.75,-80.37,62.94,-1.31,0.19,0.31,-0.07,-0.02,0.15,110.75,75.87,31.00,0.88,-3.44,0.75,8,8
1771525477.475964,355114,0.24,-0.09,-0.02,-115.81,-80.37,63.00,3.31,-1.37,-0.44,-0.04,0.00,0.15,109.94,76.00,31.06,-0.81,0.06,0.19,8,8
1771525477.665235,355304,0.31,0.06,-0.08,-116.25,-80.31,62.88,0.75,1.50,0.56,0.00,0.01,0.19,109.56,76.00,31.06,0.44,-0.69,-0.31,7,8
1771525477.857103,355495,0.26,0.03,-0.06,-116.75,-80.31,62.88,-0.31,0.75,0.62,-0.03,0.03,0.18,109.25,76.06,31.06,0.25,0.62,-0.37,7,8
1771525478.048758,355687,0.26,0.01,-0.09,-117.81,-80.19,62.88,1.06,0.25,-0.50,-0.04,-0.02,0.13,109.00,76.06,31.06,-0.31,-0.06,-0.06,7,7
1771525478.240211,355878,0.25,-0.08,-0.07,-118.56,-80.31,63.19,-0.19,-0.37,-0.19,-0.04,0.00,0.12,108.75,76.06,31.06,-0.06,-0.44,0.13,6,7
1771525478.430540,356069,0.25,0.00,-0.03,-118.69,-80.31,63.19,0.62,-0.50,0.37,-0.04,0.03,0.09,108.75,76.06,31.06,-0.25,0.00,0.00,6,7
1771525478.619907,356258,0.30,-0.03,-0.08,-118.69,-80.31,63.19,-0.56,0.44,0.06,0.00,0.09,0.14,108.87,76.06,31.06,0.56,-1.75,0.31,6,7
1771525478.812108,356450,0.21,0.00,-0.03,-118.06,-80.37,63.13,1.94,-2.31,-1.56,-0.07,0.01,0.06,108.87,76.06,31.06,0.00,-1.25,0.19,7,7
1771525479.002603,356641,0.26,0.05,-0.08,-117.94,-80.44,63.19,0.81,0.69,0.31,-0.05,-0.03,0.12,108.94,76.06,31.06,0.13,-0.44,0.06,6,7
1771525479.193546,356832,0.23,-0.04,-0.05,-118.69,-80.44,63.31,-0.13,0.19,1.00,-0.04,0.03,0.12,108.94,76.06,31.06,0.25,-0.25,-0.13,6,7
1771525479.384362,357022,0.29,0.05,-0.09,-118.50,-80.37,63.13,0.88,-0.13,-0.13,-0.04,0.02,0.13,108.87,76.06,31.06,-0.37,0.75,-0.25,7,7
1771525479.574275,357212,0.25,-0.01,-0.07,-118.25,-80.44,63.19,0.19,-0.81,-0.31,-0.06,0.01,0.15,109.00,76.06,31.06,0.44,-0.37,0.06,8,8
1771525479.765587,357404,0.28,0.01,-0.05,-118.00,-80.44,63.13,0.19,-0.13,0.19,-0.07,0.00,0.11,109.00,76.06,31.06,0.13,0.37,-0.06,8,8
1771525479.956241,357594,0.27,0.02,-0.07,-118.06,-80.44,63.19,-0.25,0.13,-0.44,-0.05,0.05,0.12,109.06,76.06,31.06,-0.31,-0.19,0.06,8,9
1771525480.147105,357785,0.28,0.06,-0.06,-117.75,-80.44,63.19,0.94,-1.94,-0.44,-0.04,0.04,0.12,108.87,76.06,31.06,-0.56,1.12,-0.31,9,9
1771525480.337661,357976,0.28,0.01,-0.07,-117.37,-80.44,63.06,0.19,0.31,0.06,-0.02,0.04,0.14,108.94,76.06,31.06,-0.25,0.13,-0.44,8,9
1771525480.527968,358166,0.28,-0.01,-0.03,-117.75,-80.44,63.13,0.31,-0.13,0.37,-0.04,0.01,0.12,109.06,76.06,31.00,0.13,-0.19,-0.25,8,9
1771525480.719356,358357,0.28,-0.01,-0.09,-117.62,-80.44,63.13,0.56,0.00,-0.06,-0.04,0.00,0.15,109.06,76.06,31.00,-0.13,-0.62,0.13,7,8
1771525480.909815,358548,0.31,-0.01,-0.09,-117.87,-80.44,63.25,-0.37,-0.06,-0.75,-0.03,0.00,0.13,109.06,76.06,31.00,0.06,0.13,-0.37,8,9
1771525481.100598,358739,0.27,0.04,-0.09,-118.00,-80.44,63.19,-1.00,0.37,0.56,-0.06,0.02,0.15,109.12,76.06,31.00,0.19,-0.25,-0.37,8,9
1771525481.291150,358929,0.24,0.04,-0.06,-118.00,-80.44,63.13,-0.06,0.13,0.19,-0.04,0.03,0.12,109.12,76.06,31.00,-0.50,0.00,-0.19,8,9
1771525481.481661,359120,0.33,0.07,-0.14,-117.62,-80.44,63.13,-1.06,-0.06,0.62,-0.06,-0.02,0.11,109.37,76.00,31.00,-0.44,0.56,-0.06,7,8
1771525481.672912,359311,0.24,0.06,-0.05,-116.81,-80.50,63.25,-2.62,0.44,-0.44,-0.04,0.02,0.14,109.06,76.06,31.06,0.62,-0.50,-0.31,7,8
1771525481.863518,359501,0.29,-0.04,-0.08,-117.94,-80.44,63.25,-0.25,0.56,-0.13,-0.01,0.07,0.15,109.06,76.06,31.00,0.62,-0.19,-0.37,7,8
1771525482.053836,359692,0.27,0.08,-0.10,-118.69,-80.31,63.13,0.06,0.69,0.19,-0.04,0.04,0.08,108.87,76.06,31.06,-0.37,-0.19,0.00,8,9
1771525482.244783,359883,0.27,-0.01,-0.06,-118.94,-80.25,63.06,-0.13,-0.13,-0.31,-0.07,0.01,0.03,108.87,76.06,31.06,-0.62,-1.62,0.56,8,9
1771525482.434653,360073,0.28,0.01,-0.06,-118.50,-80.31,63.13,-0.56,-0.31,-0.06,-0.04,0.00,0.13,108.87,76.06,31.06,0.44,-0.62,0.13,8,9
1771525482.626206,360264,0.29,0.00,-0.05,-118.56,-80.31,63.13,0.37,-0.37,0.19,-0.05,-0.01,0.12,108.81,76.06,31.06,-0.06,0.00,-0.06,9,9
1771525482.816832,360455,0.25,-0.05,-0.04,-118.56,-80.31,63.13,0.44,0.19,0.37,-0.04,0.05,0.13,108.75,76.06,31.06,-0.31,0.50,-0.25,9,8
1771525483.007574,360646,0.29,0.07,-0.08,-118.31,-80.25,62.94,1.37,-1.94,-0.75,-0.03,0.08,0.07,108.62,76.12,31.12,-1.12,1.31,-0.44,9,9
1771525483.198118,360836,0.28,0.05,-0.03,-117.94,-80.31,63.00,0.00,-0.19,0.06,-0.07,0.01,0.09,108.87,76.12,31.06,0.31,-0.62,0.00,9,8
1771525483.387721,361026,0.26,0.04,-0.05,-118.37,-80.31,63.00,-0.44,1.44,0.19,-0.02,0.00,0.12,108.87,76.12,31.06,-0.69,0.06,-0.06,9,9
1771525483.579691,361218,0.30,-0.01,-0.08,-119.06,-80.31,63.06,-0.13,0.31,-0.81,-0.02,0.03,0.09,108.81,76.12,31.06,0.00,0.37,-0.25,9,9
1771525483.770346,361409,0.26,0.05,-0.07,-119.12,-80.31,63.00,-0.69,0.50,0.44,-0.04,0.03,0.13,108.81,76.12,31.06,0.13,-0.25,-0.31,8,8
1771525483.961095,361599,0.30,0.02,-0.05,-119.06,-80.31,63.00,-0.19,0.06,-0.37,-0.01,0.00,0.11,108.81,76.12,31.06,-0.13,-0.69,0.13,8,7
1771525484.151781,361790,0.27,0.00,-0.04,-118.81,-80.31,63.06,-1.06,-0.19,0.00,-0.01,0.03,0.15,109.06,76.06,31.06,-0.31,0.00,-0.06,8,7
1771525484.342050,361980,0.28,-0.01,-0.07,-118.94,-80.31,63.00,0.13,0.37,-0.62,-0.03,0.03,0.13,109.06,76.06,31.06,-0.06,-0.19,0.13,8,7
1771525484.533347,362172,0.25,0.00,-0.09,-119.00,-80.37,63.06,0.37,-0.69,0.37,-0.04,0.03,0.15,109.12,76.06,31.06,0.19,-0.31,-0.25,7,7
1771525484.723800,362362,0.29,0.07,-0.11,-118.94,-80.31,63.00,0.50,0.25,0.06,-0.04,0.03,0.14,109.12,76.06,31.06,-0.50,-0.06,-0.06,8,7
1771525484.914640,362553,0.25,0.03,-0.05,-118.75,-80.37,63.00,0.00,0.06,-0.25,-0.02,0.00,0.12,109.12,76.06,31.06,-0.13,-0.37,0.37,8,7
1771525485.105337,362744,0.29,0.02,-0.06,-118.50,-80.37,63.06,-0.75,-0.06,-0.19,-0.02,0.04,0.09,109.31,76.06,31.00,0.06,-0.25,0.13,8,8
1771525485.295330,362934,0.31,0.04,-0.12,-118.56,-80.37,63.00,-0.25,0.44,-0.81,-0.07,0.02,0.13,109.25,76.06,31.00,0.31,0.44,0.19,9,7
1771525485.486755,363125,0.28,0.02,-0.07,-118.62,-80.44,63.13,0.69,-0.88,-0.13,-0.06,0.01,0.13,109.19,76.06,31.00,0.50,0.37,0.13,8,7
1771525485.677428,363316,0.28,0.07,-0.11,-118.62,-80.44,63.06,-0.06,-0.56,0.31,-0.04,0.03,0.11,109.31,76.06,31.00,0.62,-1.56,0.62,10,9
1771525485.868262,363506,0.20,-0.06,-0.04,-118.31,-80.44,63.13,3.00,-1.50,-0.25,-0.04,0.02,0.09,108.87,76.12,31.06,0.00,0.19,-0.25,9,8
1771525486.058627,363697,0.26,0.04,-0.08,-118.12,-80.44,63.06,1.31,1.00,0.81,-0.04,0.00,0.15,108.56,76.12,31.00,0.75,0.37,-0.31,9,8
1771525486.248570,363887,0.28,0.02,-0.06,-119.37,-80.25,62.94,0.81,0.44,0.37,-0.05,0.00,0.13,108.50,76.12,31.00,0.06,0.44,0.06,9,9
1771525486.440149,364079,0.31,-0.04,-0.07,-119.81,-80.25,63.00,-0.50,0.19,0.25,-0.04,0.01,0.12,108.50,76.12,31.00,0.31,0.00,0.19,9,9
1771525486.630574,364269,0.27,0.00,-0.04,-119.81,-80.19,62.88,0.44,-0.56,0.13,-0.03,0.01,0.12,108.50,76.12,31.00,0.56,0.06,0.06,8,8
1771525486.821784,364460,0.26,-0.01,0.01,-119.62,-80.19,62.88,-0.19,-0.13,0.37,-0.03,0.01,0.07,108.56,76.12,30.94,-0.13,0.19,-0.13,8,9
1771525487.012342,364651,0.32,0.08,-0.10,-119.62,-80.19,62.81,-0.19,0.62,-0.62,-0.03,0.05,0.07,108.56,76.12,30.94,-0.13,-0.50,0.00,8,9
1771525487.202494,364841,0.33,0.11,-0.07,-119.56,-80.25,62.81,-0.25,-0.69,-0.88,-0.03,0.06,0.11,108.37,76.12,30.94,0.88,0.31,-0.44,8,9
1771525487.393937,365032,0.27,0.11,-0.03,-118.94,-80.31,62.88,-1.87,0.44,-0.19,-0.05,0.02,0.10,108.44,76.12,30.87,-0.19,-0.62,-0.19,8,9
1771525487.584434,365223,0.36,-0.01,-0.11,-119.87,-80.19,62.94,-0.62,1.06,0.13,-0.04,0.01,0.08,108.56,76.12,30.87,0.75,-1.06,0.25,8,9
1771525487.774933,365413,0.25,0.06,-0.06,-120.00,-80.19,62.94,-0.19,0.50,0.00,-0.02,0.04,0.08,108.62,76.12,30.87,0.31,0.25,0.19,8,9
1771525487.965807,365604,0.27,0.00,-0.05,-120.12,-80.25,63.00,0.69,-0.50,-0.25,-0.06,-0.03,0.13,108.62,76.12,30.87,0.25,0.06,0.31,8,9
1771525488.156078,365794,0.26,-0.04,-0.03,-119.81,-80.25,63.06,0.37,-0.56,0.62,-0.04,0.02,0.10,108.56,76.12,30.81,0.44,-0.19,-0.06,8,8
1771525488.347095,365986,0.23,0.04,-0.01,-119.50,-80.25,62.88,0.25,-0.62,0.31,-0.04,0.05,0.15,108.56,76.12,30.81,0.31,0.50,0.00,8,9
1771525488.537882,366176,0.34,0.11,-0.07,-119.37,-80.19,62.81,0.81,-2.19,-1.25,-0.06,0.06,0.05,108.50,76.12,30.81,0.75,-0.88,-0.25,9,9
1771525488.728544,366367,0.26,0.10,-0.05,-119.12,-80.25,62.94,-1.44,2.12,-0.44,-0.07,0.03,0.08,108.12,76.12,30.81,-0.31,0.00,-0.37,9,9
1771525488.919200,366558,0.37,0.02,-0.03,-120.19,-80.00,62.81,-0.94,0.25,-0.50,-0.06,0.04,0.10,108.00,76.19,30.81,0.50,0.81,-0.37,9,9
1771525489.109350,366748,0.29,0.05,-0.04,-120.19,-79.94,62.69,-0.56,0.69,-0.13,-0.06,0.01,0.11,108.00,76.19,30.75,0.37,0.37,-0.19,9,9
1771525489.300836,366939,0.18,0.00,-0.05,-120.44,-79.94,62.63,-0.50,0.13,-0.31,-0.03,0.04,0.12,107.94,76.19,30.75,0.19,0.81,-0.19,8,9
1771525489.491300,367130,0.23,0.01,-0.06,-120.12,-79.94,62.63,-0.44,-0.31,0.44,-0.04,0.06,0.10,107.94,76.19,30.75,0.69,0.25,-0.19,9,9
1771525489.681847,367320,0.24,0.00,-0.03,-119.87,-79.94,62.63,0.56,-0.56,0.62,-0.06,0.00,0.06,107.87,76.19,30.75,0.37,-0.37,0.06,8,9
1771525489.872569,367511,0.24,-0.03,0.00,-119.87,-79.94,62.63,-0.62,0.69,0.31,-0.05,0.03,0.07,107.81,76.19,30.75,0.37,-0.19,0.06,9,9
1771525490.062846,367701,0.30,-0.02,-0.04,-119.94,-79.94,62.56,0.19,0.13,-0.25,-0.05,0.01,0.12,107.75,76.19,30.75,0.25,0.44,0.06,8,9
1771525490.254354,367893,0.28,-0.02,-0.03,-120.12,-79.94,62.56,0.50,-1.00,-0.56,-0.04,0.04,0.13,108.00,76.19,30.69,-0.19,0.37,0.13,8,9
